2026-06-08 09:01:38.654 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 10:59:07.716 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 10:59:07.716 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.55
2026-06-10 10:59:07.719 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 10:59:07.720 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.40
2026-06-10 11:01:26.453 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:01:26.454 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.90
2026-06-10 11:01:26.456 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:01:26.458 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.33
2026-06-10 11:01:26.460 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:01:26.460 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.47
2026-06-10 11:01:26.462 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:01:26.463 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.40
2026-06-10 11:04:04.747 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:04:04.747 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.45
2026-06-10 11:04:04.749 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:04:04.751 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.33
2026-06-10 11:04:04.753 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:04:04.753 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.45
2026-06-10 11:04:04.755 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:04:04.757 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.49
2026-06-10 11:06:32.789 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:06:32.790 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.82
2026-06-10 11:06:32.793 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:06:32.794 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.36
2026-06-10 11:06:32.797 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:06:32.797 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.52
2026-06-10 11:06:32.800 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:06:32.801 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.53
2026-06-10 11:06:47.570 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:06:47.571 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.74
2026-06-10 11:06:47.574 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:06:47.575 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.37
2026-06-10 11:06:47.578 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:06:47.578 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.50
2026-06-10 11:06:47.580 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:06:47.582 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.38
2026-06-10 11:15:04.931 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:15:04.932 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.55
2026-06-10 11:15:04.934 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:15:04.935 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.51
2026-06-10 11:15:04.937 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:15:04.938 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.45
2026-06-10 11:15:04.939 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:15:04.941 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.19
2026-06-10 11:15:27.505 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:15:27.506 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.51
2026-06-10 11:15:27.508 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:15:27.509 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.25
2026-06-10 11:15:27.511 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:15:27.512 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.43
2026-06-10 11:15:27.513 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:15:27.515 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.74
2026-06-10 11:15:58.041 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:15:58.041 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.51
2026-06-10 11:15:58.043 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:15:58.044 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.24
2026-06-10 11:15:58.046 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:15:58.047 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.38
2026-06-10 11:15:58.048 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:15:58.050 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.13
2026-06-10 11:16:25.071 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:16:25.072 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.52
2026-06-10 11:16:25.075 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:16:25.076 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.33
2026-06-10 11:16:25.079 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:16:25.080 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.68
2026-06-10 11:16:25.082 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:16:25.083 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.28
2026-06-10 11:18:03.787 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:18:03.788 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.56
2026-06-10 11:18:08.208 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:18:08.209 UTC+3 | INFO | rag_builder.api.v1.rag_routes:build:110 | POST /rag/build document_id=00000000-0000-0000-0000-000000000001 sections=1
2026-06-10 11:18:08.209 UTC+3 | INFO | rag_builder.services.indexing_service:build:39 | Indexing start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:18:08.209 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:15 | Chunking start document_id=00000000-0000-0000-0000-000000000001 sections=1 strategy=semantic_512
2026-06-10 11:18:08.209 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:24 | Chunking section start section_id=1 type=section path=1
2026-06-10 11:18:08.210 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:42 | Chunking section done section_id=1 chunks=1
2026-06-10 11:18:08.210 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:43 | Chunking done document_id=00000000-0000-0000-0000-000000000001 total_chunks=1
2026-06-10 11:18:08.210 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:18 | Embeddings start count=1 dim=1536 provider=tei
2026-06-10 11:18:08.210 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:28 | Embeddings done count=1 dim=1536
2026-06-10 11:18:08.210 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:delete_by_document:35 | Repository.delete_by_document start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:18:08.259 UTC+3 | ERROR | rag_builder.services.indexing_service:build:62 | Indexing failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:18:08.288 UTC+3 | ERROR | rag_builder.api.v1.rag_routes:build:114 | POST /rag/build failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:21.033 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:31:21.034 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.55
2026-06-10 11:31:23.152 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:31:23.154 UTC+3 | INFO | rag_builder.api.v1.rag_routes:build:110 | POST /rag/build document_id=00000000-0000-0000-0000-000000000001 sections=1
2026-06-10 11:31:23.155 UTC+3 | INFO | rag_builder.services.indexing_service:build:39 | Indexing start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:23.155 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:15 | Chunking start document_id=00000000-0000-0000-0000-000000000001 sections=1 strategy=semantic_512
2026-06-10 11:31:23.155 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:24 | Chunking section start section_id=1 type=section path=1
2026-06-10 11:31:23.155 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:42 | Chunking section done section_id=1 chunks=1
2026-06-10 11:31:23.155 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:43 | Chunking done document_id=00000000-0000-0000-0000-000000000001 total_chunks=1
2026-06-10 11:31:23.155 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:18 | Embeddings start count=1 dim=1536 provider=tei
2026-06-10 11:31:23.156 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:28 | Embeddings done count=1 dim=1536
2026-06-10 11:31:23.156 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:delete_by_document:35 | Repository.delete_by_document start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:23.161 UTC+3 | ERROR | rag_builder.services.indexing_service:build:62 | Indexing failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:23.165 UTC+3 | ERROR | rag_builder.api.v1.rag_routes:build:114 | POST /rag/build failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:33.348 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:31:33.349 UTC+3 | INFO | rag_builder.api.v1.rag_routes:build:110 | POST /rag/build document_id=00000000-0000-0000-0000-000000000001 sections=1
2026-06-10 11:31:33.350 UTC+3 | INFO | rag_builder.services.indexing_service:build:39 | Indexing start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:33.350 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:15 | Chunking start document_id=00000000-0000-0000-0000-000000000001 sections=1 strategy=semantic_512
2026-06-10 11:31:33.350 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:24 | Chunking section start section_id=1 type=section path=1
2026-06-10 11:31:33.350 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:42 | Chunking section done section_id=1 chunks=1
2026-06-10 11:31:33.350 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:43 | Chunking done document_id=00000000-0000-0000-0000-000000000001 total_chunks=1
2026-06-10 11:31:33.350 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:18 | Embeddings start count=1 dim=1536 provider=tei
2026-06-10 11:31:33.351 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:28 | Embeddings done count=1 dim=1536
2026-06-10 11:31:33.351 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:delete_by_document:35 | Repository.delete_by_document start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:33.355 UTC+3 | ERROR | rag_builder.services.indexing_service:build:62 | Indexing failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:31:33.358 UTC+3 | ERROR | rag_builder.api.v1.rag_routes:build:114 | POST /rag/build failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:34:40.511 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 11:34:40.511 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.51
2026-06-10 11:34:42.667 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:34:42.668 UTC+3 | INFO | rag_builder.api.v1.rag_routes:build:110 | POST /rag/build document_id=00000000-0000-0000-0000-000000000001 sections=1
2026-06-10 11:34:42.668 UTC+3 | INFO | rag_builder.services.indexing_service:build:39 | Indexing start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:34:42.668 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:15 | Chunking start document_id=00000000-0000-0000-0000-000000000001 sections=1 strategy=semantic_512
2026-06-10 11:34:42.668 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:24 | Chunking section start section_id=1 type=section path=1
2026-06-10 11:34:42.668 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:42 | Chunking section done section_id=1 chunks=1
2026-06-10 11:34:42.669 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:43 | Chunking done document_id=00000000-0000-0000-0000-000000000001 total_chunks=1
2026-06-10 11:34:42.669 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:18 | Embeddings start count=1 dim=1536 provider=tei
2026-06-10 11:34:42.669 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:28 | Embeddings done count=1 dim=1536
2026-06-10 11:34:42.669 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:delete_by_document:35 | Repository.delete_by_document start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:34:42.674 UTC+3 | ERROR | rag_builder.services.indexing_service:build:62 | Indexing failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:34:42.676 UTC+3 | ERROR | rag_builder.api.v1.rag_routes:build:114 | POST /rag/build failed document_id=00000000-0000-0000-0000-000000000001
2026-06-10 11:48:05.533 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 11:48:05.560 UTC+3 | INFO | rag_builder.api.app:create_app:16 | Application startup ready
2026-06-10 11:49:30.014 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:49:30.025 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=11.84
2026-06-10 11:50:47.488 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 11:50:47.493 UTC+3 | INFO | rag_builder.api.app:create_app:16 | Application startup ready
2026-06-10 11:53:48.727 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:53:48.741 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=13.51
2026-06-10 11:54:51.665 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 11:54:51.666 UTC+3 | INFO | rag_builder.api.v1.rag_routes:build:110 | POST /rag/build document_id=81c71b1e-5761-48e2-b56f-f72b49d96581 sections=1
2026-06-10 11:54:51.666 UTC+3 | INFO | rag_builder.services.indexing_service:build:39 | Indexing start document_id=81c71b1e-5761-48e2-b56f-f72b49d96581
2026-06-10 11:54:51.666 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:15 | Chunking start document_id=81c71b1e-5761-48e2-b56f-f72b49d96581 sections=1 strategy=semantic_512
2026-06-10 11:54:51.666 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:24 | Chunking section start section_id=1 type=section path=1
2026-06-10 11:54:51.666 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:42 | Chunking section done section_id=1 chunks=1
2026-06-10 11:54:51.666 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:43 | Chunking done document_id=81c71b1e-5761-48e2-b56f-f72b49d96581 total_chunks=1
2026-06-10 11:54:51.667 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:18 | Embeddings start count=1 dim=1536 provider=tei
2026-06-10 11:54:51.667 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:28 | Embeddings done count=1 dim=1536
2026-06-10 11:54:51.668 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:delete_by_document:35 | Repository.delete_by_document start document_id=81c71b1e-5761-48e2-b56f-f72b49d96581
2026-06-10 11:54:51.714 UTC+3 | INFO | rag_builder.repositories.chunk_repository:delete_by_document:39 | Repository.delete_by_document done document_id=81c71b1e-5761-48e2-b56f-f72b49d96581 deleted=0
2026-06-10 11:54:51.715 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:insert_chunks:16 | Repository.insert_chunks start chunks=1 embeddings=1
2026-06-10 11:54:51.731 UTC+3 | INFO | rag_builder.repositories.chunk_repository:insert_chunks:31 | Repository.insert_chunks done inserted=1
2026-06-10 11:54:51.736 UTC+3 | INFO | rag_builder.services.indexing_service:build:52 | Indexing completed document_id=81c71b1e-5761-48e2-b56f-f72b49d96581 chunks=1
2026-06-10 11:54:51.737 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=201 took_ms=72.44
2026-06-10 11:55:17.184 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 11:55:17.189 UTC+3 | INFO | rag_builder.api.app:create_app:16 | Application startup ready
2026-06-10 11:59:39.293 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 11:59:39.298 UTC+3 | INFO | rag_builder.api.app:create_app:16 | Application startup ready
2026-06-10 12:05:21.998 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 12:05:22.029 UTC+3 | INFO | rag_builder.api.app:create_app:16 | Application startup ready
2026-06-10 12:05:31.039 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/rag/health/live
2026-06-10 12:05:31.061 UTC+3 | DEBUG | rag_builder.api.v1.rag_routes:health_live:23 | GET /rag/health/live
2026-06-10 12:05:31.063 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/rag/health/live status=200 took_ms=24.16
2026-06-10 12:07:00.568 UTC+3 | INFO | rag_builder.api.app:create_app:12 | Application startup init
2026-06-10 12:07:00.573 UTC+3 | INFO | rag_builder.api.app:create_app:16 | Application startup ready
2026-06-10 12:07:13.026 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/rag/health/live
2026-06-10 12:07:13.036 UTC+3 | DEBUG | rag_builder.api.v1.rag_routes:health_live:23 | GET /rag/health/live
2026-06-10 12:07:13.036 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/rag/health/live status=200 took_ms=9.94
2026-06-10 12:08:32.101 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 12:08:32.102 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.79
2026-06-10 12:08:32.105 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 12:08:32.109 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=3.94
2026-06-10 12:08:32.114 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 12:08:32.116 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=1.50
2026-06-10 12:08:32.120 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 12:08:32.121 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.33
2026-06-10 12:08:44.849 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 12:08:44.850 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.57
2026-06-10 12:08:47.373 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 12:08:47.374 UTC+3 | INFO | rag_builder.api.v1.rag_routes:build:110 | POST /rag/build document_id=00000000-0000-0000-0000-000000000001 sections=1
2026-06-10 12:08:47.375 UTC+3 | INFO | rag_builder.services.indexing_service:build:39 | Indexing start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 12:08:47.375 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:15 | Chunking start document_id=00000000-0000-0000-0000-000000000001 sections=1 strategy=semantic_512
2026-06-10 12:08:47.375 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:24 | Chunking section start section_id=1 type=section path=1
2026-06-10 12:08:47.376 UTC+3 | DEBUG | rag_builder.chunking.service:build_chunks:42 | Chunking section done section_id=1 chunks=1
2026-06-10 12:08:47.376 UTC+3 | INFO | rag_builder.chunking.service:build_chunks:43 | Chunking done document_id=00000000-0000-0000-0000-000000000001 total_chunks=1
2026-06-10 12:08:47.376 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:18 | Embeddings start count=1 dim=1536 provider=tei
2026-06-10 12:08:47.377 UTC+3 | INFO | rag_builder.embeddings.service:embed_many:28 | Embeddings done count=1 dim=1536
2026-06-10 12:08:47.377 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:delete_by_document:35 | Repository.delete_by_document start document_id=00000000-0000-0000-0000-000000000001
2026-06-10 12:08:47.426 UTC+3 | INFO | rag_builder.repositories.chunk_repository:delete_by_document:39 | Repository.delete_by_document done document_id=00000000-0000-0000-0000-000000000001 deleted=0
2026-06-10 12:08:47.426 UTC+3 | DEBUG | rag_builder.repositories.chunk_repository:insert_chunks:16 | Repository.insert_chunks start chunks=1 embeddings=1
2026-06-10 12:08:47.444 UTC+3 | INFO | rag_builder.repositories.chunk_repository:insert_chunks:31 | Repository.insert_chunks done inserted=1
2026-06-10 12:08:47.450 UTC+3 | INFO | rag_builder.services.indexing_service:build:52 | Indexing completed document_id=00000000-0000-0000-0000-000000000001 chunks=1
2026-06-10 12:08:47.450 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=201 took_ms=77.27
2026-06-10 12:11:58.714 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 12:11:58.714 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.79
2026-06-10 12:11:58.717 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 12:11:58.719 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.73
2026-06-10 12:11:58.722 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 12:11:58.723 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.60
2026-06-10 12:11:58.725 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
2026-06-10 12:11:58.726 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=POST path=/api/v1/rag/build status=422 took_ms=1.19
2026-06-10 12:12:58.974 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=GET path=/api/v1/health
2026-06-10 12:12:58.975 UTC+3 | INFO | rag_builder.api.middleware:dispatch:21 | Request done method=GET path=/api/v1/health status=404 took_ms=0.97
2026-06-10 12:12:58.980 UTC+3 | INFO | rag_builder.api.middleware:dispatch:18 | Request start method=POST path=/api/v1/rag/build
